"","Date","State","Income","Expenses"
"459",1999-10-23,"ME",25076.2410552304,-977.593644054302
"460",1999-08-23,"MO",25078.1688432737,-1130.88788259114
"461",1999-04-15,"NC",24940.3842157841,-1009.30150447084
"462",1999-05-28,"DE",24922.9344296939,-1182.34406640433
"463",1999-02-09,"PA",25206.4914066459,-1044.67047571264
"464",1999-12-10,"NM",25092.7460818662,-1125.16939536188
"465",1999-01-23,"WV",24883.1721985231,-904.018928202225
"466",1999-12-01,"MI",25022.7744351788,-1110.45226421315
"467",1999-02-03,"CA",24917.4627809327,-988.024141824657
"468",1999-12-18,"NE",25139.0993337926,-1024.06400991036
"469",1999-07-03,"NY",24914.4627719397,-948.43868642052
"470",1999-03-27,"WA",25296.1225492307,-996.055423786058
"471",1999-04-11,"OR",25034.7992846385,-908.293291464036
"472",1999-11-03,"MS",24793.1807422963,-1135.53969610976
"473",1999-05-10,"ID",25070.7364228457,-1008.66802299381
"474",1999-03-21,"MT",25112.7795455022,-1079.65343218444
"475",1999-08-18,"VA",25029.0108582426,-934.795667359691
"476",1999-04-27,"KY",25233.3935976757,-1072.13422236261
"477",1999-03-14,"TX",25053.2214482787,-1017.53528209805
"478",1999-11-08,"NV",24940.0999958108,-910.126625435058
"479",1999-02-04,"NV",24975.1203291636,-1179.74026187206
"480",1999-01-27,"IN",25093.5702010027,-1072.97224959287
"481",1999-03-30,"UT",25036.5520872392,-1130.85260100959
"482",1999-07-11,"SC",25019.2489788344,-900.637670641653
"483",1999-03-27,"ME",25064.3435669705,-1038.7350105472
"484",1999-01-07,"AR",24936.4763454957,-1173.707459971
"485",1999-12-26,"UT",25000.7014090145,-889.967634266711
"486",1999-12-11,"WV",25027.426151393,-963.903698261603
"487",1999-10-20,"MA",24883.0445975052,-1003.03756647461
"488",1999-05-18,"CT",24930.1137530258,-1102.77082686686
"489",1999-09-23,"ME",24858.9219700314,-935.532521029157
"490",1999-04-09,"AK",25015.7482938698,-970.912451716147
"491",1999-10-01,"MN",24890.6557522663,-938.094304035125
"492",1999-01-18,"NV",24827.4058840971,-988.360051253991
"493",1999-05-07,"CT",24885.0189778086,-1058.66462985483
"494",1999-04-25,"HI",24969.4757281348,-881.851362727508
"495",1999-06-08,"MN",24948.6003982489,-1150.23600095524
"496",1999-06-11,"CT",24992.1369186737,-940.38702802986
"497",1999-12-06,"CT",25096.6950736041,-1017.71629722451
"498",1999-03-06,"KY",24823.3000805519,-1087.26047735909
"499",1999-02-22,"MA",25033.8390360403,-1018.56447555641
"500",1999-06-23,"VT",24978.9461368638,-840.818290220393
"501",1999-10-19,"PA",25018.0678657552,-945.387067863815
"502",1999-05-13,"TN",24842.6633116733,-1099.18475538886
"503",1999-02-26,"OH",24933.848853949,-938.465209207258
"504",1999-07-01,"GA",24963.7177158657,-859.238100770699
"505",1999-03-11,"GA",25069.3490961924,-1095.31112954716
"506",1999-09-10,"HI",25078.3905242875,-808.394478014183
"507",1999-07-11,"NM",25238.1685698632,-1008.69848172438
"508",1999-09-06,"ND",24832.5592420618,-802.119756864954
"509",1999-04-15,"OH",24879.6279442054,-932.65015259742
"510",1999-06-13,"CA",24816.1339472481,-1091.01416282752
"511",1999-03-30,"WA",24985.7741645672,-885.383490765911
"512",1999-04-09,"IL",24976.4429362935,-1046.60410688115
"513",1999-08-09,"GA",25017.0764382188,-1084.56963376144
"514",1999-04-04,"ME",25026.3473892834,-996.532023931035
"515",1999-09-25,"TN",24939.6687833599,-876.739717651897
"516",1999-05-09,"MD",25022.3695006946,-995.372334846328
"517",1999-11-23,"HI",24930.8179328248,-778.343200624523
"518",1999-03-18,"OR",24904.7893138382,-973.758333235551
"519",1999-04-07,"ND",24878.8239277282,-1023.83409653441
"520",1999-06-29,"NC",25129.8585586598,-1070.39687579804
"521",1999-10-16,"ND",24912.7151836416,-865.853376623743
"522",1999-07-12,"DE",25038.2343854104,-1054.18806800038
"523",1999-12-26,"TN",25149.9731254772,-1221.07780821115
"524",1999-12-13,"PA",25181.6042439601,-1040.97554692553
"525",1999-04-28,"CT",25065.4715858115,-1042.51135671803
"526",1999-04-15,"MO",24967.1222221762,-1185.90293221852
"527",1999-09-02,"MS",25228.3510638829,-958.659815303797
"528",1999-03-10,"NH",25085.8765803018,-1122.17588924707
"529",1999-05-03,"GA",25115.4794677973,-1129.32823452839
"530",1999-08-25,"TX",24881.283504227,-1049.25257711278
"531",1999-07-09,"MN",25119.3611754356,-953.410912250335
"532",1999-06-28,"DE",24960.8451488646,-1005.6458505543
"533",1999-07-07,"IN",25098.2091176888,-1145.31131903011
"534",1999-04-07,"DE",24813.5180434434,-882.055168863532
"535",1999-07-29,"DE",24880.5293222426,-1051.61038491811
"536",1999-11-09,"VA",25047.2478202632,-974.744329263345
"537",1999-01-24,"MI",24841.6300479263,-1033.69227541681
"538",1999-08-22,"MA",25064.8583898087,-934.698891378255
"539",1999-07-10,"WA",24941.6048835405,-1023.4291305395
"540",1999-05-04,"CO",25200.6358954417,-1035.32094475326
"541",1999-09-14,"OK",25022.2359695909,-971.492411364471
"542",1999-07-03,"GA",25062.1340132698,-1002.91718616064
"543",1999-06-11,"TN",24904.9597487706,-794.888062379582
"544",1999-06-26,"RI",24808.5521525648,-1056.50672829253
"545",1999-02-26,"VT",24949.0037000839,-940.903401675293
"546",1999-03-06,"ME",24937.5317237688,-1044.30723012987
"547",1999-05-20,"IL",24888.5273160552,-1236.52648486211
"548",1999-09-04,"DE",25258.6948925763,-918.662244146071
"549",1999-01-01,"WI",24918.9523663219,-969.43040703979
"550",1999-09-01,"VA",25016.0528391102,-869.82850396763
"551",1999-12-18,"SC",24951.8280811413,-990.671610031317
"552",1999-05-10,"NV",25123.5758404623,-956.92529852775
"553",1999-11-16,"SC",24912.1038329636,-921.199125582318
"554",1999-07-18,"MS",24932.8608042699,-977.309898766011
"555",1999-11-12,"NM",24956.6060181054,-918.481695022834
"556",1999-07-27,"NY",25091.7618432722,-1229.95462764987
"557",1999-01-23,"AK",25094.3620816944,-1015.66960394484
"558",1999-08-16,"AZ",24939.6735355457,-955.530986985218
"559",1999-08-29,"OR",25080.6269189579,-1003.11207212801
"560",1999-06-29,"NM",24881.3206610457,-988.652887385142
"561",1999-01-31,"KS",24841.497852938,-1017.2659643165
"562",1999-12-25,"IN",24987.8176650947,-1066.05210600802
"563",1999-07-10,"UT",25129.9057673317,-871.380161325868
"564",1999-12-11,"GA",24932.6597945475,-1127.68578827361
"565",1999-05-30,"OR",25041.5009398519,-1077.71305595324
"566",1999-02-16,"NH",24924.2355833316,-964.792304439025
"567",1999-06-25,"WV",24882.5806216225,-848.963794944104
"568",1999-06-01,"MO",25004.9132821732,-910.712927635359
"569",1999-11-30,"OK",24996.3202882839,-1116.60316654421
"570",1999-05-24,"PA",24968.2259011469,-961.03031804253
"571",1999-08-01,"FL",24993.297245764,-1080.77049055882
"572",1999-02-13,"NC",24936.2832201515,-945.058384492401
"573",1999-12-29,"NJ",24963.1561378691,-1104.67304859997
"574",1999-02-25,"CT",25040.8389450821,-1062.99599041585
"575",1999-03-20,"TX",25022.3607611527,-917.036410441067
"576",1999-12-09,"SC",25202.7027471024,-1083.51391929036
"577",1999-08-01,"UT",24967.2599989621,-1055.67882523629
"578",1999-06-05,"IL",24804.1115902003,-742.263231241932
"579",1999-10-01,"ND",25077.0878295756,-1116.40474000062
"580",1999-07-29,"KY",24923.450002528,-887.988783431547
"581",1999-03-23,"DE",25044.1394848975,-1057.8380515174
"582",1999-09-27,"PA",25057.9808851244,-1137.6075146699
"583",1999-01-03,"HI",25049.4548836378,-774.866339856432
"584",1999-01-15,"TN",24981.2187188974,-1004.82628353518
"585",1999-12-09,"CO",25021.0200259314,-978.091538107177
"586",1999-09-30,"WY",25049.3318751522,-991.874228540096
"587",1999-05-02,"NY",25070.6269689833,-876.927854239172
"588",1999-03-17,"MA",25133.4416374812,-1123.04218608932
"589",1999-12-02,"AR",25041.5994920079,-985.285247831678
"590",1999-03-23,"NM",24932.653273128,-983.553898268498
"591",1999-06-03,"NC",25093.2742845411,-801.385588020762
"592",1999-02-28,"IL",25006.7149644704,-991.87472643742
"593",1999-04-29,"IN",25133.6016586233,-952.271236604492
"594",1999-10-29,"IA",25008.7721020219,-1101.40703711276
"595",1999-08-15,"HI",25035.8907586611,-979.427640167428
"596",1999-04-12,"WV",25021.2152547363,-1097.4007292702
"597",1999-04-12,"PA",25137.8643945095,-870.071728239783
"598",1999-05-01,"MS",25044.2284213067,-1215.70461907334
"599",1999-12-02,"TN",24885.6317328527,-939.722019187226
"600",1999-09-04,"PA",24853.3656627052,-1140.24436986344
"601",1999-01-25,"WA",25124.0214866906,-1149.55487885884
"602",1999-02-08,"WI",25043.3050329799,-879.614025905594
"603",1999-08-24,"IA",24838.1877388881,-1292.79959340522
"604",1999-09-14,"ND",25060.4554340625,-827.442357844036
"605",1999-06-04,"NM",25085.6194225603,-1049.4366025631
"606",1999-07-02,"VA",25008.4992072184,-869.896594014012
"607",1999-11-03,"HI",25045.8487423529,-966.381469150397
"608",1999-01-29,"MN",25118.5982223185,-1000.7920187769
"609",1999-12-08,"CA",24918.4621523207,-952.78130609731
"610",1999-08-27,"GA",24943.9817967291,-804.427204170683
"611",1999-04-22,"SC",24760.521947063,-1013.23016805728
"612",1999-06-01,"WV",25067.0374803065,-1018.8351405319
"613",1999-01-17,"KY",24782.5442656078,-1065.235454217
"614",1999-05-04,"NC",24863.0716110188,-1045.35111020543
"615",1999-08-14,"FL",25108.7475754638,-1053.58838348464
"616",1999-08-04,"LA",25098.7453752248,-1209.12097930161
"617",1999-01-14,"RI",25157.4143470278,-1143.86385363046
"618",1999-05-20,"WA",24968.354717465,-975.12048453957
"619",1999-05-19,"HI",24899.0105947296,-972.261537687245
"620",1999-02-16,"RI",24812.5637273016,-1034.23898347081
"621",1999-10-11,"MI",24857.9396931798,-972.630694514903
"622",1999-06-15,"FL",24879.0923992242,-919.793048754699
"623",1999-10-29,"CT",24891.4784013028,-943.512731242488
"624",1999-05-03,"FL",24987.3598466728,-997.750358362934
"625",1999-07-23,"UT",24916.8114451301,-1033.13524137227
"626",1999-03-18,"UT",24998.7357672776,-764.064865832246
"627",1999-11-08,"CA",25030.0446563939,-1138.15682849109
"628",1999-08-02,"WY",25013.0258545551,-1101.28409154791
"629",1999-11-08,"ND",24815.3995284707,-1090.04353636698
"630",1999-06-04,"AZ",25082.2090764001,-972.720955094435
"631",1999-08-22,"MT",24985.9486095774,-1066.96087591214
"632",1999-03-24,"MT",25103.9818316354,-1051.5945701356
"633",1999-03-11,"WI",25012.9247709215,-1158.74364997159
"634",1999-12-28,"MS",25116.2136342054,-823.310588827817
"635",1999-04-17,"IA",24818.0514605286,-1095.40185549953
"636",1999-04-09,"LA",24917.5853296711,-985.354885491034
"637",1999-04-13,"IL",25099.8249961322,-1031.14473760354
"638",1999-05-03,"NJ",24958.3044416619,-914.223135729358
"639",1999-06-24,"AL",24957.645517891,-955.296033075083
"640",1999-04-26,"CO",25205.3099216728,-1016.86930873132
"641",1999-03-17,"RI",25039.4250147194,-972.227073185662
"642",1999-03-18,"AR",24921.0262828416,-1032.05242468823
"643",1999-05-17,"SD",25161.3332903557,-1012.43795641948
"644",1999-12-29,"WA",25113.0120346963,-1008.68244231071
"645",1999-04-13,"AK",24849.8432024297,-959.099942571692
"646",1999-04-21,"NC",24888.2543485873,-1059.51352264323
"647",1999-06-03,"ID",24937.8468127022,-1101.02023761734
"648",1999-01-24,"NH",24864.9356215195,-988.331144371233
"649",1999-07-23,"AR",25160.5290017233,-932.533125133287
"650",1999-07-03,"WA",25137.4633442092,-1035.05479331664
"651",1999-12-10,"MT",25256.8291416255,-941.432113940121
"652",1999-07-07,"WA",24955.2362722986,-1064.86073710859
"653",1999-03-15,"HI",24968.3775937731,-995.918226001529
"654",1999-08-29,"IN",24974.3587476428,-958.161770407486
"655",1999-01-15,"NM",24943.129039751,-1044.20968043738
"656",1999-06-14,"TX",24924.0483226631,-979.563224215455
"657",1999-01-29,"LA",24929.7905403104,-790.403768317085
"658",1999-06-11,"NE",24979.5803848485,-1021.53321154847
"659",1999-09-22,"NJ",25038.8034333848,-884.013363545414
"660",1999-04-02,"OK",25220.7243281542,-1093.28920628857
"661",1999-11-23,"HI",25129.1320594887,-988.263631754637
"662",1999-06-09,"CA",25096.3085016313,-923.592871493781
"663",1999-12-02,"LA",24947.1154600451,-917.082851653097
"664",1999-11-03,"NH",25083.1173602463,-788.373196209928
"665",1999-06-19,"NH",24968.48410725,-979.42330665968
"666",1999-10-22,"WA",25115.6150183072,-976.773301623247
"667",1999-04-27,"NY",24928.1469994882,-1046.48943302442
"668",1999-10-21,"AL",24798.7446745264,-925.283898487841
"669",1999-08-29,"WY",24759.3336469545,-1043.08368228483
"670",1999-02-10,"AL",25053.4335579507,-967.173266137148
"671",1999-11-29,"FL",24990.2936088055,-1016.89690432463
"672",1999-08-18,"OK",25161.6518899162,-991.112853053759
"673",1999-12-15,"AZ",25138.855987628,-1156.39486627562
"674",1999-11-19,"AR",25124.9624281078,-864.367326932032
"675",1999-01-20,"GA",24936.0540924181,-843.619737478088
"676",1999-09-16,"NM",24966.8241771843,-1002.92021413524
"677",1999-11-15,"AZ",24916.2330338331,-1114.50004990057
"678",1999-07-23,"MN",24859.1129205052,-1185.34138138276
"679",1999-12-10,"DE",25200.6952027214,-1096.48250516619
"680",1999-11-11,"OH",25076.970858105,-1140.95056703891
"681",1999-11-20,"UT",25086.1754126853,-955.988992683321
"682",1999-04-17,"NV",25090.6246599208,-976.512081406052
"683",1999-12-10,"NH",24880.341481978,-987.00980616692
"684",1999-01-17,"SC",25004.7385736055,-997.051446719197
"685",1999-10-30,"WV",25116.2784954931,-1073.24920900215
"686",1999-11-02,"AZ",25046.1065034963,-964.043709121662
"687",1999-06-10,"VA",25040.9884553951,-886.144235104065
"688",1999-11-15,"TN",24893.5904716999,-871.638064941543
"689",1999-09-01,"PA",25016.4501972014,-999.181696281357
"690",1999-06-15,"WA",25029.8064108444,-957.395768403987
"691",1999-03-10,"DE",25010.118223447,-1033.01953203268
"692",1999-12-07,"ID",24998.8118002648,-997.589810158445
"693",1999-02-08,"CT",25296.1307087447,-1003.82456999503
"694",1999-11-07,"NY",24936.4955322214,-1029.99397290769
"695",1999-01-29,"ND",24980.5208597515,-832.743853061635
"696",1999-11-30,"ID",25089.1000170883,-1043.25320519241
"697",1999-10-23,"AR",24934.2781986779,-876.906499537761
"698",1999-07-09,"ID",24901.1794835514,-862.805774635952
"699",1999-09-30,"FL",25018.6687011406,-982.022399561588
"700",1999-12-15,"WI",24877.0797372326,-996.796350368262
"701",1999-08-16,"CA",25071.8517106622,-1217.42588083841
"702",1999-08-07,"MA",25003.7803897048,-1030.33446528917
"703",1999-01-21,"MT",25121.5135089914,-953.037704587609
"704",1999-08-02,"CO",25057.1646173889,-958.451998498159
"705",1999-01-16,"NM",25140.7712818072,-1189.0618257318
"706",1999-02-19,"PA",24968.4323667791,-940.526928213988
"707",1999-08-04,"NY",25029.0274526287,-804.920804816222
"708",1999-05-30,"IN",24961.9243295061,-1213.9293898537
"709",1999-07-24,"CT",25098.5517102143,-1005.44298087143
"710",1999-09-04,"HI",24820.0819281822,-813.362804557865
"711",1999-05-18,"IN",25184.7750282296,-935.69796688767
"712",1999-05-09,"RI",25031.6344140922,-894.260252987028
"713",1999-06-17,"AR",25144.6747352804,-910.234464570023
"714",1999-01-30,"SD",24878.7095546284,-939.243660104407
"715",1999-07-25,"TN",25063.5252299363,-1022.9008767928
"716",1999-02-08,"NV",24961.1098584354,-1043.0967830638
"717",1999-02-15,"RI",24895.334329201,-865.847729163975
"718",1999-11-06,"OK",25028.9894512328,-1132.97244083871
"719",1999-01-29,"OK",25125.4992702269,-998.723405838252
"720",1999-10-07,"TX",24881.8833840961,-950.012648119628
"721",1999-12-21,"MD",25020.399958733,-1014.6655554176
"722",1999-08-07,"IL",25113.2257113999,-903.390042914913
"723",1999-01-24,"CA",25017.9483904876,-1034.79369073641
"724",1999-05-22,"OK",25020.5123918606,-1104.25529484342
"725",1999-07-06,"FL",25058.5206094881,-973.616975170578
"726",1999-08-21,"OK",25004.8170496397,-988.748831298631
"727",1999-09-10,"NC",25001.8681882757,-865.609888165191
"728",1999-02-08,"WY",24928.6067919096,-951.115025463922
"729",1999-08-11,"TN",24955.860619934,-1144.291900643
"730",1999-06-16,"WA",25053.5929793194,-837.243728121261
"731",1999-08-19,"MD",24889.0067725651,-1172.95186539275
"732",1999-08-06,"MI",25110.4591334818,-953.802713431345
"733",1999-03-17,"AZ",24928.5071096099,-942.058225305706
"734",1999-08-01,"NC",24937.2986670424,-1044.35424724811
"735",1999-06-09,"NE",24763.9118015664,-905.142608618955
"736",1999-10-09,"GA",24910.6975127523,-989.464339276038
"737",1999-11-08,"WA",25008.6378212258,-1314.75199650313
"738",1999-01-01,"ME",24980.3745814498,-1208.37407859235
"739",1999-05-01,"UT",25028.8289158437,-1042.71017858991
"740",1999-01-22,"AK",25142.4613857993,-1026.73257464075
"741",1999-11-07,"ME",25151.9428209477,-948.644746253829
"742",1999-05-01,"WV",25041.2455894079,-857.334611798845
"743",1999-05-31,"WI",25078.1316386094,-1073.02134167941
"744",1999-04-05,"SD",25024.0055619749,-1064.64000588321
"745",1999-03-07,"AL",24924.498715836,-1042.77995679058
"746",1999-02-10,"NJ",25003.9849636597,-1012.88216936051
"747",1999-12-18,"MA",25067.6907423695,-1092.71406431573
"748",1999-08-25,"ND",25088.5153991209,-927.12722391899
"749",1999-04-02,"ME",25086.9524462668,-1057.7633761925
"750",1999-05-20,"MS",25132.6000775713,-1021.91596243663
"751",1999-09-21,"VA",24962.6977401004,-949.844502801691
"752",1999-06-02,"NE",25088.1768638987,-987.338647266045
"753",1999-01-17,"DE",25160.9663956118,-942.024517033283
"754",1999-08-09,"TX",25019.2279099741,-887.171229313518
"755",1999-10-20,"WA",25056.975396102,-1037.55975892838
"756",1999-05-27,"WI",24965.8145337433,-868.578546854858
"757",1999-04-06,"PA",24903.9199162573,-993.426726526849
"758",1999-03-25,"WI",24995.8065740225,-952.187640825858
"759",1999-01-25,"RI",25030.3553085198,-956.635063725713
"760",1999-02-18,"KS",25019.4903924725,-1071.3412570927
"761",1999-01-27,"NY",24873.8453369647,-1026.10449037823
"762",1999-09-29,"MA",25268.3783035953,-1062.2726563463
"763",1999-12-26,"SD",24933.3030370863,-1063.48127794889
"764",1999-06-14,"FL",24939.6185747221,-1005.35030613128
"765",1999-11-16,"IA",24974.2684902995,-927.990524353464
"766",1999-05-16,"IN",25066.6713583708,-1020.39387376295
"767",1999-11-16,"RI",24969.344603257,-923.187899944161
"768",1999-12-09,"MD",25077.4519118587,-907.549091677651
"769",1999-03-15,"DE",25024.2147777291,-908.704190491547
"770",1999-03-04,"GA",24970.1368627619,-978.013840376223
"771",1999-09-11,"CO",24949.1844423978,-947.598092783163
"772",1999-04-07,"WV",24909.552215772,-1156.09099763821
"773",1999-02-01,"TX",25199.0056360583,-1035.28717658385
"774",1999-10-04,"MO",24911.5088459443,-947.779441473155
"775",1999-09-29,"FL",24997.4369782518,-1100.64324412596
"776",1999-06-25,"WA",25064.1071095453,-863.29410884464
"777",1999-06-25,"AZ",24909.6350586527,-938.28976558559
"778",1999-09-19,"MI",25066.1346280746,-939.385987057175
"779",1999-04-16,"HI",25005.5555561878,-1120.8088780811
"780",1999-01-05,"AZ",24997.6132962024,-1061.70877452611
"781",1999-10-30,"MS",24968.872516626,-1167.98792544156
